id,segment,label
215,常常需要同樣張狂的東西去安撫它。  ,0
216,聽說很大聲 我很緊張 我是個很怕大聲的人,0
216,想去之前吞贊安諾 有推薦的耳塞嗎 還是只能用醫院那種,0
217,明明世界有這麼多愛和溫暖 也很容易因為這些閃爍的事物感動想哭,0
217,可以因為一個笑和善意感到感謝知足 明明開心的時候好像煩惱都會消失,0
217,但不代表我就不需要去克服挫折 我沒能成為理想中的大人,0
217,沒能戰勝自己 問著我是什麼跟我是誰 有時候我懂我自己,0
217,有時候又感到陌生 對自己奇怪厭惡噁心的情緒瞬間湧上來,0
217,然後壓抑恐懼的無法前行 認為自己不該快樂,0
217,我不知道能去哪裡 也許我可以披荊斬棘,0
217,想要救救自己 如果撐過去了， 想要看一看我可以到達哪裡,0
218,遠距抱抱 今早聽到馬克信箱上星期日那集，,0
218,想諮商但是不知道去哪裡諮商？ 諮商師要怎麼選？,0
218,《遠距抱抱》 介紹一個做諮商實體通路的媒合平台，,0
218,數位心理服務很方便， 更容易接觸諮商這塊，,0
218,還有提供小幫手幫忙預約， 很酷耶， 竟然有人想的到做心理諮商媒合。,0
218,另外還推出抱抱教練課， 遠距線上開課教學針對性課程，,0
218,例如伴侶關係溝通訓練家庭議題負面情緒等，,0
218,客製化或主題性開課， 很方便不限時間地點，,0
218,但是錢又比諮商便宜， 不過抱抱教練課並不是諮商，,0
218,也沒有像諮商力度那麼重， 法規上也不行線上諮商的樣子，,0
218,可以推薦給想諮商又不敢踏進諮商室的人，,0
218,不用面對面的尷尬場面， 可能壓力沒那麼大，,0
218,又可以梳理自己想法， 就是現實ㄧ點要錢。,0
218,大家自己評估自己的狀況喔， 提供給大家一個選擇。,0
219,怎麼會選擇雨天出門= = 還要去海邊,0
219,九分跟平溪 長大之後第一次去 旅途平安,0
220,進入倒數階段了 但還在逃避 以前的單位找我,0
220,我逃避 以前的朋友找我 我逃避 家人問我倒數了,0
220,我也逃避 玩了三個多月的遊戲 今天開始覺得無味,0
220,壓力來了 三個多月前的感覺回來了 唉,0
221,最近增加了牟靜 不知道是不是因為藥量變大,0
221,覺得乾眼症變嚴重了 點人工淚液視舒坦,0
221,但是好像愈來愈乾 想請問大家怎麼解決這個問題的,0
221,我因為胃炎會胃酸逆流 很多藥都不能吃尤其,0
222,停課到現在一個多月 我們的工作是輪班制的,0
222,某同事從不把小孩功課當一回事 我也懶得理他,0
222,我的班有讓小孩寫完當天的功課上傳給老師就好,0
222,結果今天學校老師開始狂催功課 他開始靠北他做不完,0
222,要求我們其他幾個老師幫忙 還大言不慚說自己不會操作線上教學的系統,0
222,不是都說不要把屎丟給下一個班的人嗎?,0
222,不是說你自己下班不想看到工作訊息? 那今天是在怎樣的?,0
222,還把自己的屎叫我們其他三個老師幫你分一分做完?,0
222,到底怎麼對付這種厚顏無恥的人啊?  ,0
223,這世界上形形色色的人個性如此鮮明 我終於開始欣賞自己,0
223,那些稜棱角角終有一天會同樣轉化成我最喜歡的樣子,0
223,我會全然的喜歡自己 我珍惜那些願意讓我了解的人們,0
223,謝謝你們來到我生命當中， 知道有這樣的人。,0
223,讓我感受到你們的光輝亮點， 也讓我理解我受到欣賞的部分。,0
223,愛自己的課題就是在知道彼此不適合的時候不為難自己。,0
223,療癒自己的方式唯有走到幸福的時候， ,0
223,所以我們要拼命向前奔跑不可以停下來。,0
224,出處：//. /3 部分節錄： 醫生通常會使用高劑量的維生素12，,0
224,因為維生12治療惡性貧血和一般疲倦非常有效，,0
224,而且不會產生任何副作用。  . . .,0
224,. . . .  嚴重的12缺乏症常見的心理狀態為莫名的罪惡感與缺乏信心。,0
225,太容易失去控制的情緒， 無法抑制的滿溢，,0
225,試著盡量讓自己保持空無， 讓所有的話語或文,0
225,字穿透自己時不在身上停留太久。  還是會瞬間驚恐，,0
225,不合理的驚恐， 像是突然憶起了往事，,0
225,其實我從來沒有忘記過， 只是記 得這些事件與感覺當時的驚恐似乎是兩件事，,0
225,於是做了驚恐的夢， 毫無關聯但是令人不舒,0
225,服的夢， 情緒延伸的夢。  被那些幽暗深邃的情緒糾纏著，,0
225,感覺這些埋藏的很深的痛苦再被挖出來，,0
225,變得斑駁模糊，  但依然痛苦， 記得起來的只剩下深刻的關鍵字與畫面，,0
225,比起散失的記憶痛苦減少的卻很少 ， 記得起來的那麼少，,0
225,痛苦卻還在， 於是變成不合理的痛苦。,0
225,這些稀薄的記憶是否最終都會消失？ 但是剩下的痛苦怎麼辦？,0
225,如果沒有記憶了還是感到痛 苦不是很奇怪嗎？,0
225,想不起來但還是想哭的時候越多， 就越害怕這種遺忘。,0
225,既沒有辦法承受想起來， 又害怕失去記憶的失控感，,0
225,帶著一些迷霧生活好像也沒有那麼容 易？,0
225,但是一天又過去了， 一週又過去了， 一個月又過去了，,0
225,終於又接近終點一點了吧. . . .,0
226,上週買了一張公股銀行 這個月開始定期定額基金,0
226,都不贖回 等至少一年再看看 也換了一筆美金,0
226,就算沒漲也算是買在低點 總做一些跟唸書無關的事,0
226,身特倒數69天啦 加油 明天要去開利他能,0
226,感覺是利他能富翁 一開始以為是放年假太久沒上班,0
226,後來才意識到是生理期來很睏 昨天聽陳建年到十點就體力不支早退,0
226,沒聽到海洋啊 恨 長笛手是高中同學 超美的啦,0
226,陳建年介紹樂手的時候還說他單身 嘖嘖,0
227,很扯的小事 我的頭髮是個殺手， 又粗又硬，,0
227,又長又多，  無數的扁梳、 髮圈、 橡皮筋、,0
227,大小髮夾及鯊魚夾等 都死在它的手中，,0
227,今天上升到了另一個程級，  我找到了一個最懶的整理長髮方式，,0
227,像古人般的盤髮， 用一根簪子即可， ,0
227,請上網搜尋簪子使用，  打開了一個新世界，,0
227,超級適合懶人整理長髮 學會了怎麼盤髮，,0
227,超級方便簡直入了天堂，  而且放下來有不使用捲髮器的大波浪浪漫捲髮，,0
227,因我的髮質有點自然捲加上硬且粗的特性，,0
227,特別容易定型， 太多太厚的特性也特別難整理，,0
227,使用簪子之後整理一次搞定，  然後很扯的是，,0
227,今天簪子被絞斷了， 使用了一兩個月之後，,0
227,一根鉛筆斷成兩截， ，  曾經頭髮硬到我只是手梳了一下，,0
227,有根頭髮插進了我的手指，  它真的好殺，,0
227,我又取出一根新鉛筆，  還好我還有很多。,0
228,一邊讀書一邊工作讓我壓力很大 想當初讀書也是為了找工作,0
228,如今已經有工作了 書只念了一半還沒有熱忱,0
228,表現得很差 但工作也不是真的很喜歡 真想撒手全部放掉,0
229,有點像是被誤會到死卻沒機會好好讓別人認同,0
229,家族一直以來相對開明一些 喪禮總是莊重卻不嚴肅,0
229,辦完後續還能聚在一起溫馨吃飯什麼的 甚至還能各自跟朋友出遊出國等,0
229,因為家裡向來更珍惜還活著的人的感受、,0
229,不會受習俗限制 我以為不用花太久時間就能從悲傷中走出來畢竟家人過世也有段時間,0
229,但也許是問題慢慢浮現了 有時候會莫名突然掉淚,0
229,走路到一半停住 有時候看或聽一些東西也會容易哭,0
229,（也許旁人看來是因為影片感動或音樂好聽、,0
229,但我知道不是） 甚至還有同事不相信家人已經過世的這個事實,0
229,覺得我還能出遊簡直不可置信一定是說謊,0
229,騙人剛開始覺得明明就是自己家裡的事與作法風格、,0
229,為何需要外人來認同？  但還是被影響了,0
229,畢竟原本認為可以很好的同事們也因此絕交,0
229,自己評估是這些事情加起來凝聚了我害怕隨時被人拋棄的感覺,0
229,（家父過世突然 不明原因白血球暴增然後敗血病導致肺炎）,0
229,對待任何人都小心翼翼、 深怕被陷害 有時候無法真正表達自己的想法,0
229,或甚至得在別人面前隱藏情緒 也不了解自己到底怎麼做才能讓大家滿意,0
229,很怕不知道做了什麼錯永遠重蹈覆轍 才陷入這樣的輪迴,0
230,一直有一種今天星期一的錯覺 再突然想到二四的加班是不是忘了,0
230,還好今天星期三 回到家就不想出門了 明天要去買威力彩試試手氣,0
230,中了  台企銀 然後就可以去做兼職 當然,0
230,有夢最美 晚餐去吃了心心念念的豬腳飯,0
230,第一口就後悔了 這邊的口味跟家鄉不一樣,0
231,昨天晚上知道可能會進複試之後 就忙著在找指導複試的前輩,0
231,來市區印資料之後 順便來找之前實習的指導老師,0
231,還有那間公司的前輩 雖然準備的領域跟以前實習的不太一樣,0
231,但口試部分還是可以準備 口試和面試都找好了,0
232,這次身特五等一般行政， 我平均76.,0
232,6分， 依照過去的錄取分數， 可以說是不會上榜，,0
232,因為 過去曾經努力過了， 所以覺得很難過。,0
232,又要開始職業重建了， 明明頂著臺大畢業的頭銜卻不知道能勝任什麼工作，,0
232,不知不覺就出 現我好爛這種念頭， 最會讀書的我，,0
232,已經做不到過去能做的事了。  好想諮商，,0
232,偏偏他確診了。 （慘上加慘） 用最後的力氣安慰自己不是我不好，,0
233,比起大多數人， 我算是新冠疫情的受害者，,0
233,之前打疫苗臉上長帶狀泡疹痛得要死， 現在又確診了，,0
233,從上周確診隔離到現在， 是第一次這麼久沒有出門，,0
233,現在外面的世界長怎樣?沒想過有一天自己會確診，,0
233,確診後感冒發燒症狀都可以忍受， 但我平常有健身習慣，,0
233,隔離期間只能拉拉彈力繩。 最近在做彈力繩時，,0
233,覺得做一組就特別喘， 不知道是很久沒運動還是確診後的影響，,0
234,表示我還在過程裡 錄取分數降低6分 我還進步8分,0
234,我努力了 我也會繼續努力 明年再繼續進步就可以上榜了,0
235,上週末跟男友同事聚餐， 地點是山上的一間餐廳，,0
235,要開山路的那種。   吃飽後大家分乘兩台車下山，,0
235,結果上路沒多久我的肚子又開始不舒服……,0
235,車上除了男友之外都是不熟的人， 內心不斷掙扎著要不要開口，,0
235,最後實在是很急、 憋不住 了， 只好問駕駛能不能折返餐廳上廁所。,0
235,接下來我只覺得山路怎麼這麼多彎， 剛才開下來不是很快嗎！,0
235,然後狂冒冷汗、 捏緊拳頭忍 耐…… ,0
235,事後第二台車的人打電話問我們在哪， 於是全部人都知道我跑回餐廳拉肚子,0
236,因為跟曖昧對象相處困難 所以心理煩看到公車真的有點不想閃,0
236,看看能不能身體的痛蓋過心裡的煩 看著你們說希望自己確診.,0
236,肯定是心理的痛太難忍受了吧. . .,0
237,好久沒來了 最近覺得做人太負責 給自己太多壓力快煩死了,0
237,_ 同事要離職案子轉到我身上 但還有一段一起執行的時間,0
237,一直覺得對方不夠細心， 不夠負責 明明有跟主管講好，,0
237,分配給對方處理的 開會時對方還問我弄得怎樣了，,0
237,然後最後又是我在處理. . . . .,0
237,.  我以前要離職的時候也是有把事情做好做滿啊.,0
237,. . . .  在這之前我已經經歷了,0
237,一邊確診 而且醒著就是上班的一個禮拜（遠端）,0
237,而且都是100%出力的那種狀態. .,0
237,.  同事先前做的東西漏掉很多部分啊.,0
237,. . . 沒暴斃算我幸運 然後禮拜六日就變鬆弛的橡皮筋,0
237,一邊睡一邊擔心工作進度 放假還加班了幾個小時,0
237,同事會一直說自己做完了哪裡哪裡 而不是去找哪裡沒做好，,0
237,也不去查查， 把待辦清一清 真的很無言欸.,0
237,. . . . . . .  這週五我又吃壞肚子，,0
237,躺在床上都還在想東西還沒弄好 躺了一下又硬爬起來把東西告個段落,0
237,但要離職的同事， 我還真的不知道在幹嘛欸,0
237,要離職不代表沒領錢啊， 領錢就是要做事的吧.,0
237,.  真的是很想哭， 是不是下輩子還是投胎成對一切不在乎的人才對了,0
238,確診理賠很漫長 應該是至少兩個月後的事情了,0
238,今天被老闆銃康 還好新老闆想出對策 自我解套,0
238,看清楚老闆的嘴臉 有事來我就閃的擊敗髒東西,0
239,一個一生與另一個一生重疊 再也分不清誰是誰了,0
239,每天嘗試著梳理 希望自己從夢裡醒來 那個滿是你身影的夢,0
240,剛認識的人， 隨著相處時間遇到的事情多了自然會有所摩擦，,0
240,也不是要說誰誰是對的雖是 錯的， 就只是價值觀念不同的碰撞。,0
240,也許是互相的深度溝通之後的相互包容吧。,0
240,如果可以 這樣就好但這就是理想。 我喜歡正直友善的人有品德的人會為其他人著想的人，,0
240,覺得社會 上遇到比較真的沒心機的純真的人真的好少。,0
240,我就是一個蠻傻蠻單純的人， 但會有你自己強了別人才會看得起你。,0
240,人生存在的意義是什麼？ 我的人生只能投機取巧永遠去汲汲營營我也做不下去,0
241,//. /1600 來來去去這麼多人,0
241,真的能安安靜靜好好待一起 舒適地靜默著,0
241,這樣的人沒幾個 要好好珍惜頻率相合的人。,0
242,無論是藥物的衛教或是如何分辨現實或幻覺的技巧，,0
242,網路上的資源很多， 或是你可以到各精神科醫院索取，,0
242,都備有家屬的照顧手冊， 如果你想要找人問，,0
242,建議你可以打電話到精神科專科醫院， 通常有提供諮詢專線，,0
242,至於你想要找一些庇護工場或是職業訓練之類的，,0
242,應該需要由妳們住院的醫院的醫療團隊幫妳們轉介,0
242,如果你哥哥之前有住過院， 應該要詢問醫院的社工，,0
242,台中嘛. . . 有幾間精神科醫院你可以參考看看,0
242,維新醫院   台中市北區育德路185.,0
242,187號  財團法人台灣省私立台中仁愛之家附設靜和醫院,0
242,台中市西區南屯路一段156號  清濱醫院,0
242,台中縣清水鎮港埠路四段195號  清海醫院,0
242,台中縣石岡鄉石岡街下坑巷41之2號 ,0
242,陽光精神科醫院    台中縣清水鎮東山路68之1號,0
242,宏恩醫院龍安分院    台中市南區德富路145巷2號,0
242,希望以上的簡略敘述夠清楚， 加油吧！,0
243,吃軟便劑有噁心的感覺 嘔嘔嘔嘔嘔 銀行傳訊息來說,0
243,換印鑑的資料不齊 要補寄 我直接問了在那間銀行工作的人,0
243,他說給他他處理 好想吐啊：（ 明天下午要線上上課,0
244,昨天被老闆兇 然後焦慮 一直在想接下來要怎做,0
244,要待多久 一直去想像削弱我的力量 佔去我的重心的畫面,0
244,我承認我已焦慮 失去重心 不要想著蓋過去、,0
245,這一個禮拜都在忙報告沒有跟家人聊天，,0
245,想說打一下電話， 告知這一週的狀況。,0
245,結果家人一接就開始不停說教， 而且口氣非常差，,0
245,我從小到大都被她的言語凌辱和潑冷水，,0
245,真的已經夠了。  到後來自己也氣到說：我以後再也不打電話給你。,0
245,然後她回：好啊那都都不要打啊。  真的很擅長把情緒丟給我欸。,0
245,不過我也半斤八兩， 總是能找到最糟糕的字彙刺激她。,0
245,有的時候我覺得我們不像家人， 比較像仇人。,0
245,遇見了非得打個兩敗俱傷才甘願。   ,0
246,.  不論是用吊燈自縊還是從11樓往下跳,0
246,上天給了你不算差的才能和不算差的容貌,0
246,但你總是還沒看清楚牌局就把把 即使一手好牌都被你打爛了,0
246,碰到問題就逃避、 碰到問題就逃避 逃到最後就連活著都想逃避了,0
246,是啊 責任、 義務、 負擔、 苦短、,0
246,病痛、 過客 世界已經太多我承受不了的概念和事實,0
246,可是我還是連逃避活著都逃避了  . ,0
246,.     .     .  家裡人力不夠,0
246,現在在家當無給職看護 顧自家老人 塵囂.,0
247,早上跟動保員確認 他們結紮後會妥善照顧後才回放,0
247,送走了小貓1 親友跟我講了一些貓愛吃的好物,0
247,晚上將誘貓籠重新佈置 外觀用紙箱偽裝了一下,0
247,沒想到拿去放置的時候 正蹲下來要放食物,0
247,旁邊竟然有一隻貓的屍體 我真的嚇到了,0
247,臉色鐵青 但貓貓們都靠在附近偷看我在幹嘛,0
247,只能裝作冷靜不動聲色 回家就立馬打了1999,0
247,還好不到一小時清潔隊就派員 來帶去火化了,0
247,感謝他們晚上還有服務 去跟清潔隊員會合時,0
247,順便收籠 沒想到這次是大隻的母媽媽 最難騙的入籠了,0
247,可見肉泥跟天木蓼粉真的太吸引她了 拿籠子走時,0
247,她剩下的三隻幼貓 都在那邊晃盪似乎傻住了,0
247,媽媽不見了 希望可以順利全部帶去結紮,0
247,都平平安安回來 再讓他們一家團聚 家人太閒去招惹的,0
247,其實我不想弄 而且有時候覺得很不爽很煩,0
247,只是自己做事性格 做了還是會弄到一個程度,0
248,但我就爛 剛剛跟同事聊天 才知道他婚紗已經挑好了,0
248,但突然發現自己沒有被問 不過也是啦 我又沒結過婚,0
248,問我也不準 至少喜餅有問我款式 晚安晚安,0
248,晚上睡不好 很多質疑自己的聲音 都會在睡前跑出來,0
248,沒有不好 但我想回南部工作 醫生之前說你只是想省房租,0
248,對我只是想省一萬 一萬很多.    ,0
249,想一下 原來聽別人說話可以這麼不耐煩,0
249,才發現自己以前這麼有耐心的聽別人說話還幫忙想解決方案,0
249,勞費心力的 現在自己需要時卻發現沒有人可以聽,0
250,醫生很用心 說要三個月之後檢查追蹤 看我的三酸甘油脂有沒有正常,0
250,說不容易 但要加油：） 朋友說我很會看醫生,0
250,還說可以出書了 他說養貓都可以出書了,0
250,其實都只是醫生很好 很多醫生都很啊 ,0
251,抱怨文， 不喜勿入.  晚上抓到第三隻貓,0
251,不過昨晚腳癢到很難入睡 今天仔細看才發現,0
251,原來是一個一個紅豆包 應該是跳蚤 咬到整個右腳跟背奇癢無比,0
251,脾氣也整個上火 下午家人說 前天送去收容所結紮的貓送回來了,0
251,原本想原地放 但擔心傷口還沒好 左思右想,0
251,晚上又去採買一個中途籠跟貓砂盆 弄好已經晚上快九點,0
251,浪吞虎嚥吃完飯 再去置籠 連續兩天抓到貓,0
251,家人說收容所也好奇 怎麼第一次抓貓就上手？,0
251,？ ？  大概因為抓到的都是傻傻幼貓,0
251,原本設定要抓的母媽媽 根本都是門口把誘餌吃掉,0
251,就走了 家犬對於最近我忙於處理貓的事,0
251,很不滿意 今天因為陽台有兩隻貓 新抓的貓有稍微嗚咽,0
251,家犬更是直接守在客廳陽台門 賴著不進房間睡覺,0
251,一直抓門要出去 一邊做事一邊抓癢一邊覺得不爽,0
251,明明當初去搞事的事主不是我 而且事情不知道為什麼,0
251,越來越多 我還有其他更重要的事要處理,0
251,都怪那些貓 都會張著大眼睛水汪汪的 真是令人討厭,0
252,//. . /.  天還沒亮 3個多小時的車程,0
252,跑去雪場 不開心的心情也因為滑雪通通都沒了,0
252,讓自己運動流汗， 曬太陽， 會比較好一點,0
253,不知道哪來的白痴勇氣 居然又回去挑戰當時放棄的工作,0
253,搞到現在年紀比別人大， 能力比別人差，,0
253,對本行都忘了差不多了， 還成為大家的拖油瓶,0
253,也不知焦慮和敏感又發作 變的更自卑不敢與人互動,0
253,從以前現場變成現在辦公室 狀態感覺又回去了,0
253,對於工作無法掌握的狀態， 真的無力 該怎麼辦,0
254,這兩天搬了一些小東西 腰部就很不舒服,0
254,還是決定請搬家公司 2500省去我的復健科醫藥費,0
254,還有復健時間和上班時腰部不舒服   ,0
255,剛才室友偷翻我的包包 其實很恐懼欸 他不知道翻幾次了,0
255,我的家人啊 我這麼努力工作 努力治病,0
255,看醫生 回診 結果 是怎麼對我的 反正我也是習得無助，,0
256,明年的暑假就要畢業了可是 就沒有學校的諮商資源了,0
256,沒有人陪我講話了 我覺得我真的會瘋掉,0
257,原本是不太痛的體質， 但為了要旅遊上個月有吃調經的藥…,0
257,結果這次來直接大爆痛  同事剛剛已經有給我一顆止痛藥應急,0
257,但還是一直悶悶的陣痛. . .  聽說吃巧克力有用的,0
257,不過我真的超不嗜甜的…遙望公司零食櫃的金莎,0
257,想問一下大家有什麼推薦可以在便利商店就買的到的苦巧克力呢?,0
258,早上還好好的， 直到丟了訊息給朋友們,0
258,其中一位在回覆的內容感覺不是很妙 不想再丟訊息給他了,0
258,算命老師說我們之間會很多口舌 就別再自虐下去,0
259,桃園 台北有無推薦的精神科醫生 ? 朋友住在桃園中壢,0
259,因為情緒差有憂鬱症 請問桃園地區有無推薦的醫生,0
260,還是掛了特需齒科 掛這個才有名額 感謝手冊,0
260,還是在這邊把牙齒處理好了 好像拖不了那麼久,0
260,在連假的倒數第二天 痛了起來 大概兩三三個月,0
261,好想死好想死好想死 為什麼又來了 為什麼為什麼為什麼,0
262,他要結婚了 之前還問我用什麼交友軟體,0
262,笑死 結果要跟現任男友結婚 最後加班兩個時段,0
262,今天上班時段就結束了 加油     ,0
263,快到時間的時候 同類科的考生進來一個,0
263,嗚嗚敵人多一 快死背公文中     ,0
264,努力打工 希望我能專心打工 打工 是榮耀上帝,0
265,比較 是不是一件蠻傷人的事啊 不論在哪方面的比較,0
265,當然也有好的那種啦 但我就偶爾會把她跟她們在心裡做比較,0
265,覺得她不會 但妳為什麼會 因為覺得好像是一件傷人的事,0
265,所以有想法也不說出口 在心裡想想就好,0
265,覺得我莫名其妙可是 妳可能沒想過這背後的一兩句話,0
265,都是藏著我說過的不能忍受 可是當然我不再說妳就不知道,0
265,只會覺得我莫名其妙 像一顆慢慢累積能量的未爆彈,0
265,100%的時候我會果斷離開 然後妳依然會覺得我莫名其妙,0
265,覺得我自私 無情 不講理 因為我什麼都不講,0
265,我先道歉 我自私的覺得嚴重的討論過後妳會記得,0
265,所以自私的只想等妳發覺背後的意義 最後你還是什麼都不知道然後我自私的離開,0
265,自私的爛人 只會在心裡比較扣分 什麼都不說又愛生悶氣,0
266,如題， 大概治療了一年多左右， 心理上的壓力有減少一些，,0
266,但是生理上還是覺得非常非常 累， 平時也有定期的運動。,0
266,有時候會睡不著， 但為了上學或是維持生理時鐘，,0
266,還是睡個23個小時就爬起來。  有時候睡起來，,0
266,比鬧鐘早一點點， 但全身上下都很累。,0
266,都大學了， 課表還超像高中， 老師又不愛下課，,0
266,真的撐得好累。  下課也沒胃口吃晚餐，,0
266,只想衝回租屋處睡覺， 睡12個小時，,0
266,還是沒什麼胃口。 然後讀一 下書， 冥想一下然後試著睡著，,0
267,如果沒換工作 我可能不會面對這一顆根管,0
267,嗚嗚 新聞都會報說蛀牙細菌跑到腦部 也是很可怕,0
267,醫生也沒有很兇 （這很重要 一切都是最好的安排,0
268,活著比死亡還要更難。  總是浮現過往，,0
268,一個人時就忍不住哭，  生活好像變成只有基本的生存能力，,0
268,卻不知道怎麼活下去，  以前的同學的話讓我覺得很有道理：,0
268,因緣會來討要， 我們只能懺悔和虛心接受。,0
269,今天去診所回診 （跟媽媽達到共識， ,0
269,去醫院只打長效針跟拿藥，  其他事情去診所就好）,0
269,醫生開金菩薩給我 當初忘記為什麼不吃了,0
269,好像是因為副作用？  不管了 現在能減少躁的感覺就好,0
269,很怕隨時變躁狂 下禮拜三要去別的大醫院初診,0
269,希望醫師有耐心 開藥順利（？  最近對聲音有點敏感,0
270,看到很多人努力了很久才有他們今天的成就,0
270,可是我和他們努力的方向卻不一樣 是不是對我來說努力活下來就很好了呢？,0
270,我也想要有一些成就 可是我的精力卻不足以讓我朝那個方向努力,0
270,我常常在想是不是我還不夠努力 我是不是再多做一點什麼我就有力氣,0
271,關於的問題  簡單的回答是錯誤的問法無法得到正確的答案,0
271,臨床上大多數大量用藥個案基本上無法直接歸咎於醫師或是制度如何,0
271,通常是更為複雜的問題， 別忘了「病人」自身的責任,0
271,不僅限於精神科，   臨床上我們常看到許多病人拿著遠高於我們敢於開立劑量的止痛藥、,0
271,胃藥、 類固醇. . . 等  我們感到驚奇，,0
271,無論是我們自己缺乏高劑量使用的經驗或是病患的特殊需求,0
271,通常我們很難簡單論述這樣處方的是非 ,0
271,更遑論當一個病人得到某個處方並不是醫師單向指示的結果,0
271,僅僅只是討論「為什麼病人拿到那麼多的藥」,0
271,問題就不只是「會談、 衛教」或是「開藥」那麼簡單二選一的答案,0
271,最後的一個問題比較簡單一點  醫師與家人以及醫師與病人是截然不同的情境，,0
271,但作為一個醫師， 當他的家人把他當作是醫師來對待，,0
271,那結果就和一般病人情境無異  簡單地說，,0
271,如果還是「家人」那麼任何一位醫師都不必要開那麼多的藥物處方,0
271,但如果家人真的成為「病人」， 或許總有一天醫生會不得不開那麼多的藥物處方,0
272,這幾天狀態非常非常糟糕 又是為了那毫無希望的未來憂心,0
272,我已經沒有未來了 我已經沒有路可以走了,0
272,在撐不下去的心情中努力讓自己活著 但也許有一天我真的會撐不下去吧,0
272,想寫一點什麼 卻什麼都寫不出來 原來,0
272,最深刻的痛苦難以用文字表達 總之 我覺得我這35年的人生好失敗、,0
273,這幾天開始睡前滿焦慮的 有時候嚴重恐慌要吃鎮定劑,0
274,狗狗昨晚因送瓦斯的人來 所以把她抱進房間,0
274,避免過於警戒咬人 竟然從我手中掙脫往下跳,0
274,要去吠叫客人 當時真的嚇壞了 我怕她腿骨折,0
274,目前看起來還好 從小我就很注意 不要讓她太跳上跳下,0
274,怕對她未來骨結構不好 結果這傢伙 就這樣給我從一公尺高跳下去,0
274,真的是不要命了 實在很生氣又擔心 還好到今天,0
274,看起來都還正常 還要持續觀察 以後不抱了直接要她籠內等,0
274,實在是 馬麻那麼疼妳 卻一點都不珍惜自己啊,0
275,逼著自己出門兩天， 今天卻像沒電似的累。,0
275,懶的提筆畫畫， 懶的刷牙，  只想找人訴說，,0
275,胡亂的說也沒有關係。  等待， 然後消極的接受，,0
276,今天本來打算去加班的， 要不然下週一又要慌亂。,0
276,不過還是想躺床， 就這樣廢了整個白天。,0
276,沒洗衣服， 也沒洗澡。 看了一整天的真的很難戒除。,0
277,如題， 以前就有肚子痛， 可是最近越來越嚴重，,0
277,痛的時間也越長， 外加親戚有兩位都是死於大腸癌，,0
277,真的很怕自己也是得癌症， 大家覺得該放著還是乖乖看醫生，,0
278,我說的不是那種不舒服或是恐怖， 所以不敢看第二次的電影，,0
278,而是因為太感動了， 所以不敢看第二次，,0
278,怕哭到稀哩嘩啦. . . 我剛剛開電視，,0
278,看到電視在播春風化雨， 本來歡呼了一聲，,0
278,但是馬上轉台不看， 原因是我看這部片每看必哭，,0
278,所以絕對不敢再看><大家也有這種太過感動，,0
279,去諮商的前幾次就是把困住自己的故事講一講，,0
279,然後就漸漸地不知道要跟諮商師聊什麼了,0
279,。  明天又要去諮商了 再問個， 自從我的醫生知道我有在諮商後，,0
279,都只會開開藥， 問我睡得好嗎， 或者有沒有發,0
279,生什麼事。 雖然醫生本來就不必陪我聊聊，,0
280,昨天去聽演唱會就沒帶提款卡出門 大概這星期都不會帶出門,0
280,雖然無卡提款也可以 但那個帳戶沒什麼錢,0
280,最近也超過上限無法匯款 這樣好像無法吃利他能,0
280,但我只有吃週末 應該還好 買了期刊的權限,0
280,卻發現無法使用 哇咧 花兩萬買13.,0
280,3吋的閱讀器 也不知道是貨運途中被摔爛,0
280,還是本來就很爛 用起來超不順 螢幕還壞一條線,0
280,明天上班時間再看看有沒有救 打過去問看看,0
280,看能不能保固內維修之類的 今天回家的時候,0
280,看到長長的送葬隊伍 原來是對面鄰居的奶奶今天告別式,0
280,那個奶奶的看護今年要回印尼 聽說是好幾年的看護了,0
280,這個時間走可能也不是件壞事？  想到自己年老孤苦無依就覺得可怕,0
280,還不存錢啊 雖然合約還有一段時間到期,0
280,但已經無時不刻想著要回南部工作了 雖然醫生在台北,0
280,但每個月的房租可以來回北高三次 生活費又不止,0
280,雖然回南部想去有宿舍的公司 但一切都是未知數,0
280,還沒投履歷也還沒面試 一切都是未知 ,0
280,默默的增加兩個粉絲 心理師還有發摟也蠻開心的,0
280,明天要去看醫生 不知道心理衡鑑的結果出來沒,0
281,這兩天睡太少又太忙， 早上起來發現如廁有點痛跟頻尿，,0
281,跟去年第一次尿道炎很像， 但去年超痛！,0
281,之後有吃抗生素一個禮拜， 現在我狂喝水+蔓越莓乾（家裡只有這個），,0
281,我還打了胡蘿蔔汁（應該對尿道炎沒效？,0
281,）， 現在是稍微頻尿， 幾乎不會痛，,0
281,如果好了， 不會不舒服， 還需看醫生嗎?因為不喜歡吃藥，,0
281,但明天放假又怕復發。 看醫生健保不會太貴？,0
281,之前去大樹藥局那藥（假日沒有診所開），,0
281,一個禮拜竟要930！ 嚇到我了。 用手機發表，,0
282,雖然心情怪怪的 但是走一走突然出現的彩虹,0
282,好像讓人覺得有一點點幸運的感覺 祝大家,0
284,考試倒數98天了 最近常常做惡夢 夢到許多現實中的現實,0
284,只有吃思樂康的日子才會有美夢 大家都說南部新公司很操,0
284,但是現實中的現實又有誰能解 自己 和對方高層說好,0
