id,segment
59,那要先尋求那些途徑呢?? 還是統一都掛身心科??
60,去董氏基金會測也有46分， 好像頗嚴重的，
60,想請問在台北市大安區有沒有推薦治療憂鬱症的中醫診所?
60,如果沒有中醫的話， 西醫也可以。  
60,發個牢騷， 研替找到都有病了， 我是不是抗壓性太差了，
61,因工作壓力大  因此想問在台北有沒有不錯的心理醫生
62,佑泉我已經知道了所以請各位推薦別的診所
62,比較想要診所是因為調藥有問題的話可以立刻回診
63,我今天想了很久  決定在這學期結束之後就去找醫生
63,因為我真的不快樂很久了  姑且不論是不是真的有病
63,我都想找個人談談我心中的煩惱    由於我沒有這方面的經驗
63,可以請版友推薦一下台北的醫生嗎?  感謝
64,我想我真的該去看醫生了  我也經由之前版上板有的建議
64,不害怕去看診不知道要說什麼了 可是依然讓我舉足不前的就是吃藥這件事情
64,太多可怕的說法讓我很畏懼 醫生開藥心態隨便.
64,. .  吃完藥思考完全阻塞. . 像變笨了一樣(這點我最害怕)
64,或是頭昏腦脹不舒服. . . 等等的
64,想請問有沒有可以推薦的醫生 開藥態度比較謹慎.
65,之前去看了身心內科，       醫生說我憂鬱症很嚴重，
65,我不意外. . .        只是醫生開了藥以後，
65,我吃過一次，       整個人會變的更恍惚
65,我媽 ( 是個藥師 ) 就把我的藥收起來，
65,要我別再吃了。       副作用太重.
65,. .        之後也沒再去復診，
65,畢竟醫生除了跟你說要吃藥或一些建議外
65,好像跟本沒有用. .        我不知道該怎麼做才好，
66,"上個月被狂罵過之類,   (沒辦法投靠朋友,"
66,"儲蓄花完就慢慢餓死在街頭)  其實我也不太敢死,"
66,"所以弄個不得已的環境逼自己,   至少比待在家裡發瘋好,"
66,"待在家我會死更快, 說不定還會去傷害到家人"
66,"不過, 晚上12點多待在公園, 一開機就是家人很著急的電話,"
66,"於是我心軟了, 結束了沒多久的逃家行,"
66,"一路流淚回到家  家人說, 以後盡量不要給我壓力,"
66,"工作可以慢慢找, 要職訓也. . ."
66,. . . .   人不舒服要看醫生等等.
66,"有事可以好好說(我之前說一句, 就被反駁數十句)"
66,"所以, 當時我很感動, 我想我可以稍微修養一陣子,"
66,"但是, 我也很清楚, 父母並不是很有耐心的人,"
66,"當時我想, 至少有三個月讓我調適心情,"
66,找工作或找職訓吧!至少. . . .
66,". . .   結果, 不到三個禮拜,"
66,"一切都沒改變, 繼續唸東唸西  想找職訓,"
66,"三天兩頭, 家人就開始說, 至少我要賺錢付自己的健保."
66,"學貸啊!  你想做某件事, 父母卻老是擺出做另外一件事比較好之類的態度,"
66,"很多人就會受到干擾吧?我就是怕, 報了職訓,"
66,"卻一天到晚有人在旁邊說  那個誰誰誰工作賺了多少錢,"
66,"不然就是看著電視罵, 會讀書不工作有屁用等等"
66,"心情會大受影響, 可能有板友清楚, 在極惡劣的心情下,"
66,"是做不了任何事的.   變成說我猶豫著職訓,"
66,"更畏懼著找工作, 所以什麼事都沒做,"
66,只有勉強自己至少每天出去走一走.  
66,"家人說人不舒服要看醫生, 但又說他覺得看醫生吃藥沒有用"
66,"而我逃家後, 還沒找過醫生, 一方面也是覺得效果不大,"
66,"一方面也是覺得治療期會很長  , 可是我沒錢."
66,". . . . .     然後最近則是說,"
66,"隔壁老闆也是憂鬱症, 然後家人壓力也很大."
66,". . . . . .   說穿了,"
66,"就是大家都有壓力, 而我壓力. 憂鬱症一定是最輕的"
66,"家人壓力大, 我也不忍, 問題是, 不能因此強迫我去做他們期望的事啊!"
66,"如果有那麼簡單, 上個月我就不用逃家,"
66,"直接去面試個十幾家便利商店, 總有能上的,"
66,"我就是極端的害怕面試. 找工作. 做工作,"
66,"克服心魔就是如此的困難.     家人當時說,"
66,有事可以好好講  可是家人曾問我要不要當警衛
66,"因為警衛要12個小時, 要輪大夜班,"
66,"我覺得無法勝任,   而且警衛有時可能要抓小偷,"
66,"我看過類似的情況,   抓到一位老太太,"
66,"哭著求店員警衛放了她, 還跪下來, "
66,"我的心非常軟, 可能拿回失物就算了,"
66,但是這不會是商店. 老闆想要的結果!
66,"然後我很膽小, 遇到窮凶惡極的會害怕,"
66,"這更不適任  我說了我的原因,   於是我家人好好講了"
66,"其他人可以12小時輪班, 為什麼你不行!"
66,"抓小偷天經地義, 有人當了警衛很多年也沒遇過小偷!"
66,"遇到壞人有什麼好怕的, 你怎麼那麼膽小!"
66,"然後家人也說, 工作可以慢慢找, 不要在做逃家這種舉動,"
66,"一個月左右, 他們又說, 已經給了那麼多時間,"
66,"還沒有工作嗎?  那個誰誰誰比你晚離職,"
66,"都有工作了#@%*^*&^(*&  今天,"
66,"又開始狂罵了, 在我們家沒有好好溝通這種事,"
66,"所謂的溝通, 是告訴你該做什麼事!然後反駁你所有意見!"
66,"所謂的給你時間好好想, 是指盡快把自己的想法變得跟父母相同!"
66,"然後被罵的過程中, 不得有任何過度情緒!"
66,呼吸急促(別喘了!有什麼好喘!)  大喊(幹麻!ㄎㄧ肖喔!)
66,拍桌槌牆(做什麼!唸你一下就受不了喔)
66,因為情緒激動流淚又要壓抑不要大吼大叫導致聲音怪裡怪氣(你一激動聲音就好娘)
66,"在快要抓狂之際, 老媽還可以繼續冷嘲熱諷,"
66,"老實說, 我很擔心自己或老媽的安危,"
66,"以往看過的故事(電影. 電視), 我總是覺得去刺激一個情緒不穩定的人,"
66,"是件很白目的事情, 我以前跟人相處時,"
66,"偶爾也會衝突, 我都是點到為止,  "
66,"別人激動, 代表他有注意你的話, 不需要一直刺激他,"
66,"有時候羨慕我表哥, 他不會因為被人罵而激動,"
66,"因為他都把別人的話當耳邊風  老實說,"
66,"我不知道能夠忍幾次, 當爆發時, 我可能會毀掉其他人的人生,"
66,"或許, 我也隨著自殺, 或許那時我已失去我的心智!"
66,"我說, 那我就先看個醫生吧!或許妳(老媽)可以一起來了解一下情況!"
66,"老媽說:不需要!  我封閉了通往未來道路的門,"
66,而我家人說要幫忙打開卻多加了好幾道鎖!
66,"我像是故障的玩具, 而家人堅信用力敲一敲."
67,聽說吃憂鬱症的藥 會變成很沒情緒的人
67,而且也不能隨便停藥  很沒情緒的人.
67,. . 這樣算好還是不好呢？  （其實我現在除了快樂不起來
67,好像也跟沒情緒差不多了） 而且現在連想到要看醫生都一點動力也沒有
68,我不知道是不是在這裡跟相關的文  想詢問大家
68,要是我患了的話會有痊癒的一天嗎?? 其實我非常擔心
68,原本我不知道什麼叫 結果昨天 上網查原來是
68,邊緣性人格疾患又稱情緒不穩定人格障礙
68,它的症狀~容易遇到一點小事就感到受傷，
68,無法控制衝動的慾望， 作出自我傷害.
68,. . . . 的行為 而且這些行為會反復出現。
68,其他症狀可能包括當面臨著 一個時間有限的分離情況，
68,"會出現強烈的""被拋棄恐懼感"" ， 隨之而來的恐慌、"
68,絕望和不恰當的憤怒。 邊緣性人格的患者
68,經常理想化或貶低治療師和潛在的戀人，
68,對他們的感覺經常在高關注和異乎尋常的失望下交替。
68,我不知道該怎麼辦??以上的症狀. .
68,. 完全跟我相符合 是不是全台灣會治療的醫生只有幾位??
68,又或者要由醫生來判斷我是不是真的有??
68,"要是我真的有是不是就不太適合結婚? 因為會影響小孩跟先生,"
68,而且他們都要一直擔心我?? 而且一般的心理諮商師其實不太會治療患有的人
68,", 真的是這樣嗎?那麼我該求助於哪一位醫生或心理諮商師??"
68,我已經掛號 下星期要去新光醫院找一位精神科醫生
68,"周勵志請他判斷我是不是真的患有?以及,"
68,"因為想在萬芳醫院諮商 , 所以先去萬芳醫院看精神科,"
68,再由醫生轉介給諮商師  因為還要好幾天才要看診
68,所以想先在這裡詢問大家 跪求大大水水能夠解答小妹以上的疑慮
69,我先直說， 我還沒去看醫生， 所以如果我的分享會讓看文章的版友覺得冒犯的話，
69,先說聲抱歉  「為何覺得自己有躁鬱症？
69,」  一直以來都對心理學很有興趣， 所以看過很多相關的書籍、
69,資訊， 之前遇到一位學妹， 跟她相處的過程中，
69,我從她跟我說的事情、 看法等讓我感覺到她應該是憂鬱症，
69,便鼓勵她去就醫， 後來醫生診斷為中度憂鬱症，
69,現在有在服藥， 感覺狀況好多了  當時跟她相處時我便覺得自己跟她很契合（還會說什麼有一樣的靈魂哈），
69,我想是因為某部分我也體會過那種情緒的極端，
69,所以可以感同身受她的處境。   再說說我自己的經歷，
69,我目前25， 我是大概20左右意識到這件事，
69,在當時交往的那段感情中我發現到自己似乎隨著季節轉換（好像也不一定）會有不同的面貌，
69,某段期間我自信滿滿， 感覺自己閃閃發光，
69,信手捻來就是一段， 整個人活像是個陽光大男孩散發溫暖散發愛，
69,對於感情處理的也都成熟自在， 可是到了某個階段，
69,我猜忌懷疑愛吃醋、 敏感脆弱， 整天想著對方是不是在劈腿（我想是源自於自卑感），
69,會說出很難聽很晦暗的話  那段感情過了之後，
69,我開始審視自己的人生， 似乎在學生時期就有端倪，
69,剛入學的時期機會都是我輕躁的時期（應該啦），
69,那時候滿滿的人格魅力很容易變成團體的中心，
69,我後來交往的時候也幾乎都是在這個時期，
69,但當我開始進入到鬱期（也應該啦）， 對社交充滿恐懼，
69,本來的住的場子腦袋會像是斷線一樣， 時常會出現滿滿的尷尬，
69,也變得害怕接觸人群， 我分手的時候也幾乎都是在這個時期
69,搭配對自己的審視跟相關知識， ， 所幸都是輕躁來到，
69,不至於影響我的日常生活到崩潰， 這也是我還沒去求診的關係，
69,有時我甚至很享受我輕躁的狀態  「關於工作&饒舌」
69,工作上， 在輕躁時期效率很高， 工作性質關係會遇到很多突發狀況，
69,幾乎都能處理的很好， 也因此某一次被前輩拉拔到特殊的重要職位，
69,他當時對我的評價是：腦袋很靈活， 跟同事相處也都是左右逢源，
69,什麼點上該說什麼都掌握很好  不過當我鬱期時完全就是個懶惰蟲，
69,感覺自己腦袋渾沌一片， 很多簡單的事情也會不想處理，
69,思緒很亂很雜， 時不時也會有「你怎麼不去死一死」「啊這樣有什麼意義」之類的想法（幸好我孬，
69,藏在心底罵）後來也被主管調整回原本的職位，
69,同事方面， 我看到一群人聚在一起就會倍感壓力不想靠近，
69,所幸大家就是覺得我可能最近比較疲倦，
69,也有幾個交心朋友願意支持我  至於饒舌，
69,我一直都有在找作詞， 輕躁時期有時候我會作出滿是髒話的歌，
69,不過卻也不完全是那麼暴躁的， 我會進入另一種狀態，
69,感覺內心充滿了愛， 找到那種 （呼麻的人在聽的）開始，
69,思想開始暴走， ， 腦袋迸出一堆想法，
69,像大支說的顱內高潮那樣， 從女性主義講到資本主義到共產，
69,人類社會的起源等， 超ㄎㄧㄤ， 當時我覺得自己好像能參透整個世界，
69,唱出來的也很順， 也會一直跟朋友喋喋不休的討論、
69,玩， 希望朋友們覺得好玩不是煩， 我也會聽的歌，
69,前陣子突然覺得他那些很跳的字句， 我完全能夠理解，
69,很希望就坐在他面前跟他討論一切  最近我的狀態則在鬱期，
69,聽著吐出的整個超糞， 也沒辦法隨心所欲的唱，
69,變成一種呢喃， 內心變得敏感、  （所以這個時期我都會著重情感的），
69,歌單也會轉換成、 蛋堡、 國蛋等  「共處」
69,整體來說， 當我意識到自己應該是躁鬱症時，
69,比較沒有慌張或絕望的感覺， 所幸有些心理學的知識，
69,知道是腦內傳導物質影響了我， 這過程就是對自己的一種剖析，
69,而且當我有意識自己正在處在哪個時期，
69,我就能夠提醒自己最近的狀態， 去做出一些調整以便在這個社會中不會顯得那麼突兀
69,而當我獨處的時候， 我也會享受（或是說與它共處）這些情緒，
69,可以的話， 就轉換為饒舌， 當作一種宣洩，
69,也當作是紀錄自己心情  將這些整理、
69,寫下來好好審視自己， 也與各位版友分享，
70,［此文章為手機排版］ 內向、 慢熟、
70,悶騷、 社交恐懼症 擁有這個特質真的是一件很累的事情
70,有種沒事找事來煩的感覺 一件事有好的發展
70,我就會煩另外一件事 . 男友對我很好，
70,感情很熱絡很開心 我就會開始煩我的體重跟社交恐懼症
70,公司表現不錯 就會又想到男友 又會對男友鑽牛角尖
70,我在幼稚園、 小一小二的時候就有分離焦慮症
70,只要家人離開我我就會覺得 媽媽是不是不要我了
70,是不是要把我丟掉了 安全感瞬間歸零 接下來就是幼稚園老師最苦惱的大哭大鬧
70,到國中我還是一樣很內向 朋友只有一兩個
70,我嘗試要跨出交際的那一步 但因為我不擅長交際
70,通常對方都因為被我句點 而給我一個尷尬的表情
70,受挫折的我總是會想很多 應該就是所謂的焦慮吧
70,所以我都一個人安靜的煩惱 同學也不知道我在幹嘛
70,但班導有看見我的長處 所以常常讓我當股長，
70,小老師 也很常來給我意見， 給我信心
70,所以我很喜歡國中的老師 也因為這樣 我比較沒這麼常處在焦慮的漩渦之中
70,高中到大學我認識了一群非常合得來的朋友
70,也因為這些朋友 讓我沒這麼焦慮了 對於不熟的人也可以表現出一點自然的樣子
70,但是很多人還是說跟我不熟的時候會覺得我很兇
70,（因為當我又掉進焦慮的漩渦時， 我會擺出撲克臉）
70,直到現在 要實習一年 因為跟我很好的朋友去同一間公司
70,所以我表現的比較自然 但是跟同事聊天有時候還是有點障礙
70,我的朋友很活潑 所以大家都很喜歡他 而在上班的時候
70,我常常又會自己掉到焦慮漩渦裡 「這樣會不會顯得我表現的不好」、
70,「大家會不會拿我跟他比較」、 「大家都好喜歡他，
70,那我要怎麼跟大家打好關係」  雖然同事都人很好
70,我也學了很多內部的工作 可是我自己就會有這種焦慮出現
70,讓我無法好好認真上班  現在要學接電話跟客人應對
70,我又更焦慮了啊啊啊 「如果客人問產品的時候我要怎麼介紹」、
70,「我不會啊啊啊」  我一直以來都覺得～這就是我的個性吧
70,直到剛剛我突然想到 焦慮症 我去查了一下
70,焦慮症的檢測我幾乎每一項都中  本來想去看醫生
70,但剛剛看到 「吃藥效果很快， 但停藥症狀會加倍」
70,這個副作用 就好怕啊～～  話說我的症狀是
70,唉～～～有人跟我一樣嗎？ 要怎麼解決比較好呢
71,我在情緒方面一直有很大的問題， 時好時壞的過了兩三年，
71,從來沒有想到要去看醫生。  一來是從前不真正覺得自己生病，
71,單純覺得是因為自己好強、 不認輸、 要求完美.
71,. . 等等性格上的偏執，  所以造成心理狀態的不穩定。
71,二來， 我很怕自己依賴藥物， 所以即使常常受到失眠的困擾，
71,也只敢斷斷續續服用家醫科開的抗焦慮、
71,鎮定劑等等助眠。  我的症狀很像是躁鬱症，
71,一段時間會很亢奮， 這時候會感到非常自信（過度自信）
71,覺得做什麼事都有把握可以做得很好， 會一直想講話，
71,或者開始一個計畫 可是掉入另一種狀態後，
71,我會非常自卑， 沒有自信， 焦慮到想逃避任何事情
71,然後會有想自殺的念頭（但只是很希望，
71,並不會真的去實現） ，  唯一不一樣的是，
71,躁期和鬱期的的時間並不是永遠都那麼一致長達一到兩個星期
71,有時候是真的會亢奮兩個禮拜， 又會掉下來消極地兩個禮拜，
71,但有時候， 我的情緒波動會在一兩天之內上上下下的滑動，
71,這種高低落差相當大的起伏非常的折磨我，
71,也讓我的生活一團混亂且失序 另外一種狀況是，
71,每當我受到傷害， 事後我會對於這個事件的過程失憶
71,無法還原事件， 只會一直記得被傷害的感覺，
71,即便事後如何修復， 我都無法釋懷 比如說，
71,和家人爭吵， 過程中家人講了很傷害我的話
71,可是事後（只是隔天）卻無法跟男友講述當時的情況，
71,連一個完整的句子都拼湊不起來 腦海中只會殘存大量的畫面和氣氛，
71,深刻的留下被傷害感覺， 難過的無法呼吸
71,可是無法想起來說了什麼， 回了什麼，
71,我答了什麼. . . 這部分會一片空白
71,偶爾會在腦海裡閃過隻字片語， 然後痛苦就會湧上來
71,在男友的鼓勵下， 我有想要去看醫生的打算，
71,也再版上看了很多鼓勵去看醫生的文章 可是，
71,我還是很猶豫. . . .  原因在於，
71,我八月份要考律師的執照考試， 有今年非上不可的壓力
71,我很擔心藥物的副作用會影響我唸書， 包括嗜睡、
71,思考力減退、 記憶力下降. . . 等等
71,也看到大家都說會有一段藥物的適應期，
71,身體必須嘗試適合自己的藥物，  以及適應副作用等等.
71,. .  但考試已經很近了， 如果又花費一段時間讓生活亂七八糟，
71,我很怕自己在考前五六月的時候會大崩潰（我常常會這樣），
71,因為書念的不夠多， 而選擇放棄逃避考試
71,（可是我已經這樣很多次了， 我不允許自己又一次，
71,否則我真的會去死） 然而矛盾的是， 若不去看醫生，
71,依我現在的身心狀況， 似乎也無法應付八月的大考
71,有九成的機率考前我一樣會大崩潰. .
71,. 現在我也已經因為焦慮而無法順利唸書
71,這讓我很兩難， 跨不出去看醫生的第一步.
71,. .  而且這次考試對我很重要， 如果能夠考上，
71,我覺得我的狀況會好一半，  如果失敗，
71,那我會更嚴重 （以上是自我認識所做的推測）
71,想請問版上有沒有服藥後也能順利唸書、
71,考試的例子 可以給我一點建議嗎？  我真不知道要繼續忍受情緒的折磨，
71,挨過這次考試再就醫，  還是就選擇趕快看醫生，
71,其他再說. . . .  先謝謝回覆的版友，
72,五月到七月連續出了好多意外 先是男友車禍，
72,接著我被撞一次、 撞到人一次， 中間又經歷了各種人際關係上的撕破臉還有拍片的焦慮跟壓力。
72,上禮拜接了個案子結果不小心撲街扭到腳，
72,撐著工作完之後才去看醫生， 結果光照下去發現骨頭裂了，
72,原本計畫好的很多事情都泡湯了。   騎車的時候還是會很恐懼、
72,有時候很怕旁邊的車或人、 有時候怕前面的車突然換車道，
72,然後一直咬牙齒跟眼皮跳， 好煩。  
72,今天有打自己的頭、 打巴掌、 撞頭，
72,可能是太煩惱上次車禍意外不知道對方能不能康復、
72,不知道要賠多少、 怕沒錢怕畢不了業。
72,好煩， 到底是不是要回去看醫生， 到底是不是又生病了還是什麼，
72,可是很怕又出現吃藥之後更沒辦法做事的感覺。
73,最近才開始意識到這件事  但是不是典型那種拿針插拿刀割之類的
73,但就是故意讓自己不舒服 像是刻意受寒之類的
73,現在想不太起來什麼心境會去做這樣的事
73,後來因為「自殘」而查到「邊緣性人格障礙」
73,而的診斷標準有符合其中有好幾項 以下我先貼出全部的，
73,再細說明  1. 無法忍受被人拋棄，
73,一旦發生， 會有激烈反應。  因為跟朋友打工的地方一樣，
73,所以都會一起通勤，  有一次我稍微慢一點，
73,朋友就說「你再慢我就自己先走了」 不知道是不是因為之前都是我等他，
73,但是這次意識到他可能不會等我 而感受到有點憤怒，
73,但是我應該算忍住而沒有太大的反應  2.
73,極端的思考模式， 黑白、 對錯分明，
73,易造成人際衝突 本身就有實事求是的態度，
73,這點我不知道怎麼解釋， 但真的常常因為討論問題而造成衝突就是了
73,3. 有自我認同障礙， 自信心低， 因此影響人際關係
73,自信心時高時低， 高的時候可以感覺自己好像什麼都可以做得到
73,低的時候覺得自己很爛， 什麼都不是，
73,為什麼不死死好要活在這裡  4. 情緒低落時，
73,會有自我傷害及放縱的行為， 例：飆車、
73,瘋狂購物。  有時候女朋友講的一些話或跟家人講的話，
73,明知道他們沒有話上的意思(可能是氣話或玩笑話)
73,但就是會讓自己產生負面想法， 導致心情低落
73,如果這時候剛好非不得已一定要騎車， 通常就會油門亂摧
73,但是可能是因為平常騎車習慣的問題， 就算速度快上許多
73,內心參雜這想要死的念頭， 但還是會注意路況等等
73,還會偶爾冒出「如果死了很麻煩家人」的想法導致矛盾
73,5. 會藉由輕生、 自殘等威脅他人不得結束情感關係
73,我有想過自殺， 無論以前還是現在， 但是不會拿這件事來威脅別人，
73,也沒人知道我有這樣想過  6. 不合時宜的爆發憤怒情緒，
73,或對憤怒難以控制 我通常不對人生氣，
73,會對自己生氣， 但一樣不會說出來 或許可以看到我臉臭，
73,但我真的不是對人生氣， 氣的是自己 像是討論事情的時候鬧翻，
73,我不會說對方不可理喻， 我會反過來一直譴責自己沒事討論這幹嘛，
73,不要講就沒事了自己又愛講 之類的想法，
73,責備自己  7. 情緒失控時， 憂鬱、
73,焦慮情緒會持續數小時 最近感覺比較深刻(也可能是最近才有意識到)
73,最長應該有從凌晨到下午， 近18小時最久
73,憂鬱到早上45點才睡， 腦中感覺很多電流但都不能解讀
73,然後下午3點去找女友下班後一直陪到晚上67點才比較好
73,8. 害怕孤單， 經常有空虛感 雖然以前都是單獨一個人，
73,很多事情， 從小時候就是 一直覺得自己很習慣孤單了
73,但是最近才發現自己一直都很渴望有人陪，
73,但不是那種一整群的人， 可能兩個三個就足夠了
73,做什麼事都是， 甚至連上廁所 如果身邊沒有人，
73,可以看網頁看好幾個小時 然後什麼事也不想做
73,9. 在瞬變中， 出現與壓力有關的妄想，
73,或嚴重解離現象 這個倒沒什麼感覺， 就是很憂鬱低落而已，
73,解離就沒有了， 我很清楚的有意識  
73,我覺得我自己是壓力一直堆， 然後不會釋放
73,以前常常被說講話不經大腦， 但是現在要講話前都會在腦中模擬好幾次
73,到最後就是什麼都不會說了 講出來的話真的都是不經大腦思考(反射)
73,有時候也會因為顧慮到別人感受故意裝開朗
73,或是想一想就把心裡話壓回去 但是別人一問的時候，
73,又講不出來了   不過這現象通常是要遇到挫折才會顯現，
73,平常沒什麼問題 像是平常跟女友肢體接觸都好好的
73,突然可能講了什麼話之類的， 被回一句「好啊那就都不要」之類的
73,雖然知道是氣話或是玩笑 但就是突然一股酸湧上來，
73,如果不刻意去抑制那種感覺 就會發作出來陷入低潮
73,我不知道該怎麼辦， 有想去看醫生， 但是不知道該不該去
73,又有點害怕 然後不知道該不該跟別人說這些話
73,先感謝各位能夠看到這裡 如果有想問的我盡量回答
74,打得很長又很亂 真是對不起 其實可以看最後就好了
74,前面是我不小心愈打愈長的 那些網路上有用的方法，
74,我都照著做了。  深呼吸， 對著鏡子微笑說自己一定是最棒的，
74,吃得營養， 走出戶外曬曬太陽， 運運動，
74,看看好笑的節目， 看看好笑的書， 聽好笑的笑話，
74,但總在自己床上望著天花板時， 情緒又突然潰堤。
74,不是每天都如此，  但我不知道這情緒何時而來，
74,為何而來。  很像溪水突然暴漲， 然後自己被淹沒了。
74,好多時候我以為自己不會了， 可是他又會突然出現。
74,我現在28歲了。  我在14、 15歲，
74,甚至更早的時候 發現自己會這樣。  我告訴自己，
74,這是課業壓力。  當時的狀況是， 我在下課回家的路上都會邊走邊哭。
74,覺得自己沒有任何優點，  覺得自己好像被世界丟棄了，
74,覺得自己一定是上輩子得罪佛祖，  這輩子才沒有給我任何優點。
74,當時我很恐慌的跟媽媽說了 媽媽我好怕我是不是憂鬱症
74,妳 可以帶我去看醫生嗎 媽媽露出害怕的表情
74,但是還是叫我不要想太多 我想要偷偷去看醫生
74,但是我好怕被關起來， 被綁在床上 所以呀我不說了
74,我學會不去表達我的難過 可是有時候情緒衝上來
74,我又會繼續哭了 從那時候開始 這十幾年來
74,我幾乎每天會聽到不下十次的 妳想太多了
74,真的是我想太多嗎？ 這些情緒常常縈繞在我腦袋裡
74,有時候回過神來毛巾已經勒緊我的脖子 但有時候我又會很快樂
74,快樂到忘了這些情緒 過了幾年 我高中？
74,大學？  我想著啊啊我終於成年了 也查了許多資料
74,有聽聞鄰居 差不多年紀的男孩子 確診憂鬱症
74,大家都在討論他 用著世俗的神經病方式在討論他
74,吶吶， 我應該沒那麼糟， 我不用看醫生的對吧
74,我撫著我手腕那剛產生的傷疤跟自己說著
74,一直這樣起起落落的情緒伴隨著我 但這幾個月來
74,應該說這幾年來 這些情緒卻好像不停止的梅雨季一樣
74,下雨的時間比較多 晴朗的時間好少 而現在的我
74,或是被建議必須馬上就診 感到一片空白
74,常常走經過身心診所 似乎心情沒有那麼糟嘛
74,可是又有好多時候 覺得自己好像不適合在這世界上
74,那麼我到底該不該去看醫生呢 萬一跟醫生見到面的時候
74,剛好是我情緒很好的時候 醫生會不會覺得我來亂的呢
74,明明我這麽恐慌的 大家怎麼鼓起勇氣看醫生的呢
74,其實我不知道這篇該不該發在這裡 但是我不知道
74,自己該怎麼辦 我好害怕自己 我真的知道或許是我的心生病了
74,可是會不會被抓走 會不會被用異樣眼光看待呢
74,我對我身旁有這種困擾的朋友明明不會這樣想
74,甚至覺得很心疼 為何卻覺得自己會被這樣對待呢
74,打得很亂 很抱歉 其實我最想問的是 不敢去看醫生
74,而且費用我也怕我負擔不起啊 而這樣的我是否應該去看醫生呢？
75,我不知道我到底應不應該看醫生? 文長~~見諒
75,又或者是內容有不符合版規的地方 可以刪掉沒關係
75,我只是想有一個情緒發洩的出口 網路上憂鬱症的資訊很多
75,我發現我符合很多樣 但每當我下定決心
75,好 下次放假我就去看 每次總是莫名的卻步
75,完全不想出門不想工作 明明知道出去走走會好一點
75,但總是不想動 晚上狀況更嚴重 一直抽菸一直喝酒
75,但是這兩天天氣好轉 我覺得好像好一點了
75,不知道是否是自我感覺良好?? 我也不知道該怎麼形容我現在的感覺
75,我最大的慰藉只剩友情 或者說是10年友情累積而成的親情
75,如果沒有這些 我想我唯一擁有的想法是離開
75,親情上 我是單親家庭 我爸爸不成材 在我18歲那年離家出走
75,我媽媽身兼父職 長大後可以理解他的辛勞
75,但我很清楚 我媽從來就不是我最大的牽絆
75,也許我忘不了 被處罰跪在大馬路上的羞辱
75,小腿被打到一痕一痕瘀青導致我大熱天還穿著長襪上課遭人側目的景象
75,被揪著衣領狂甩10幾個巴掌的景象 也許我更忘不了
75,我跟我媽說我壓力大到想離開時 她拉開窗叫我跳出去
75,又或者是說 我滿懷熱誠的說我想讀餐飲科時
75,他冷冷的諷刺我說 你已經那麼胖了 不怕讀餐飲科會肥的像豬
75,愛情上 也許家庭跟我個人特質上都有影響吧
75,我媽. 我. 我姊外表形式都很強勢 也許我媽很煩惱吧
75,我姊是交來交去男朋友一直換 最後還出櫃(雙性戀)
75,而我則是交來交去始終就是交不到男朋友
75,我承認當剛開始喜歡一個人時我會被愛情沖昏頭
75,一股腦兒的付出 最後冷靜下來時才發現我太瘋狂
75,只是慶幸年長後 受的傷太多了 越來越懂得去解決這種問題
75,後期幾個是都還能當朋友 但總是無言啊
75,不是喜歡跟自己個性完全不搭的 不然就是有女朋友的
75,是同性戀的 我自己本身 記得小時候 師長給我的評語都是樂觀
75,我也不知道長大後為什麼會變這樣 我的好朋友說
75,我是個烏托邦主義者 把世界想的太美好
75,當遇到人生不美好的地方時 狡詐. 惡意欺騙.
75,挖洞給人跳. 用美好的謊言粉飾醜陋事實
75,虐待. 強姦. 坑殺老實人. 自私.
75,. . . 等等 雖然表面可以理解 但是淺意識卻無法接受
75,導致我一直在掙扎 我一直存在著 瘋狂的想讓這個不知道算不算美好的世界毀滅的鬼念頭
75,我打這篇文章時 我已經喝到半暈了 也許我根本不知道我在打什麼
75,只是很想哭 只是很想求助 表面上為了讓週遭的人不擔心
75,我一直嘻嘻哈哈的 但是夜深時 總是無法安穩的入睡
75,會一直作夢 也許輾轉反側 也許就是做惡夢嚇醒
76,我有精神疾病應該有一年時間了，  (小時候應該也有，
76,但有點久遠就先不算) 因為一年多前發生了一件大事，
76,而那時又剛好離職想換回老家找工作， 
76,卻沒想到發生這件事，  因此也沒工作一年多。
76,一來是沒心思沒動力找工作，  過了一年開始找工作，
76,但因為面試了幾家總會要我回答為何一年沒工作，
76,總會要我解釋或詢問事因，  我因為是隱私所以就胡扯亂回答，
76,說出國旅行，  想當然一定會換來一些有意無意的嘲諷，
76,心情更糟也更懼怕面試 索性把履歷關起來，
76,又過著無業的生活。  我媽也有精神疾病，
76,重鬱和思覺失調，  前幾個月才去住院。
76,他手上每天都有新畫作，  這其實早在我國中時期我就做過，
76,我懂有時候只是解脫，  有時候只是想用痛來讓自己感覺還活著，
76,更明白這不會死。  但她住院時期醫生開始幫她調重藥，
76,我覺得她到現在簡直像智障一樣，  看的實在難過，
76,也因此我有點懼怕去看醫生，  應該說懼怕吃藥。
76,板上文章查過， 網路也查過，  但我實在不知道是否該去看醫生。
76,我其實很想死， 很想把自己逼到最終，
76,我現在常常受不了又鎮定不下，  就把自己勒到手沒力頭暈，
76,然後昏睡個一小時這樣。   文章很亂，
76,只是想問是不是該看醫生，  吃藥到底會不會傷腦？
77,依稀記得4歲以前還是敢吃「蝦仁」的，
